,ID,sigma_0_short,sigma_0_long,Q_0,epsilon_short,epsilon_long
307,389.0,4.047756506871719,1.766031691557587,7.097262673261785,0.29275517141837903,0.15608282074886556
308,390.0,0.5759517872955556,0.8890237793399011,5.900834734009954,0.28942494291577997,0.2957423198958092
309,391.0,4.155040876316551,2.1264708454123835,7.4481542443727,0.10999811404953122,0.08093142428982249
310,392.0,1.3997935019465308,1.1953415077525498,5.479616968478246,0.03335078573098509,0.004616740737101626
312,394.0,0.5204324080865531,0.8188218787021629,1.000004156688533,0.2710783652186129,0.29915571448589257
313,396.0,1.722288821189537,1.706535644381384,8.27762918753864,0.08211290475383948,0.09458984392386294
314,397.0,1.6621081310505663,1.648133871295473,6.2390380049207455,0.02019794882949964,1.620281515463981e-08
315,399.0,0.7058304460548506,0.7810456405457157,4.130496868708659,0.1292335219267043,0.11363745044546601
316,400.0,1.4011844258361164,1.9618297349192297,6.079557686645816,0.2321353536398126,0.3240623492461737
317,402.0,1.389143180788673,2.4287889371459634,6.203865261568139,0.04015900085783028,0.09946707988095471
318,403.0,1.051973719745276,1.2138631276389282,5.361298424414663,1.231377497805882e-08,1.1171977403262842e-08
319,405.0,5.999991202454392,1.6881765596962925,7.548463986718887,0.06013506202171094,0.036575736824150974
320,406.0,2.3263625639268652,1.1248651211853486,7.090148667970618,0.04839526574399015,0.07503632802828226
321,407.0,0.5064883429768655,1.0678534162308675,4.712769164723134,1.2031233111258853e-08,0.17019129755596268
322,408.0,1.075186124911554,1.4258975517382175,4.075641926183925,0.025519977049603453,0.04667283428457512
323,409.0,1.1513754434905412,5.999999983089192,2.3844691233000828,0.027665841808684397,0.028482437100545654
324,410.0,1.0198617664792249,0.8204820689698721,5.833641215476489,0.05386714717219944,0.05975849839508963
325,412.0,1.885107957003022,3.315425376716102,2.477168747038536,1.6038483255032342e-08,0.018501668687343167
326,414.0,1.706440795980224,2.0281056908907815,5.756469990810194,0.0753338902677132,0.0697725994650943
327,416.0,1.417412749272368,1.391962455150001,6.243473603789888,0.019043354893367018,0.05702119655413376
328,418.0,1.3225953208808445,2.1442628329549014,7.16599238631662,0.15965918880408392,0.2290682845952712
329,419.0,2.7350443529454345,2.879753816928761,8.055422212142126,0.15878068646106908,0.26810709286190215
330,420.0,1.1247145719429026,0.9671864318217032,5.601554776895564,0.024530363380392245,1.028480886598753e-08
331,421.0,0.7917285800552873,5.993739139611052,4.691506076593758,0.3308570603135943,0.48327267600402246
332,422.0,0.8583777175664529,0.7751025743823917,6.465404457152436,0.16029331387914456,0.29404410062338
333,423.0,1.2065031446576024,1.347533619821521,3.4764854363217497,0.06594792684817459,0.061673764355485966
334,424.0,0.39798446250877545,0.28243311738111054,4.55150197622721,0.08165596017374159,0.051568631361630334
335,425.0,2.620786772561821,1.501742796818728,7.582312510467551,0.08860189536019729,0.02850127545979408
336,426.0,0.3260892923695693,0.4857822784585955,4.663100367446041,0.025958953831298537,1.0391523829598556e-08
337,427.0,1.8521949815684149,1.9490509657993504,7.020632026089365,0.033015994793139644,0.04358307117503273
339,429.0,5.999999370034741,1.1148345400690016,7.945830837258339,0.06673155844057956,0.03480647434805632
342,432.0,0.7098012503606806,1.1173623106890824,2.6947816702839367,0.3485653082379555,0.4802586013713167
343,433.0,3.0450185522334534,1.53878064581231,8.088337784906495,0.06949978581904058,0.058513074748267634
344,434.0,1.1517707964783193,5.999986055206165,4.083657618128413,0.07810739129680447,0.011991588291203044
345,435.0,1.7639354922869013,1.4002531408333092,6.2318808474288465,0.10354939273463847,0.05552233577093338
346,436.0,1.0624762411207855,0.5989887099557373,6.471308074678864,0.3580738371023488,0.38979322376840114
347,437.0,1.6033211782001315,1.9742408774860507,7.352191004553271,1.114165776374905e-08,0.03399465980394042
348,438.0,1.5551924460126116,1.6428756902169366,7.041773485653184,0.058937340053303144,0.07907926659297228
349,439.0,3.709181867656199,0.6590592247513459,8.934487143819226,0.13564375715271457,0.1891830285312941
350,440.0,3.023424627502052,1.2930483607058127,7.155244159169006,0.20786242570396718,0.36058684474447183
351,441.0,1.5787204075917902,1.4380690742447706,6.1873222791088365,0.024147941610166576,0.02788991659431383
352,442.0,2.808298409199727,1.9378421174345648,7.915287840890508,0.05834308355841405,0.07617926530387256
353,443.0,1.298377598083149,5.99999778417432,4.3375804030278475,0.030579640891814867,0.07009959012267698
354,444.0,2.31421941920535,1.8165798737696526,8.623475112698806,0.12014729209289306,0.21776209584019324
355,445.0,1.3913242208635745,1.2782142509850145,7.513815306246809,0.018275685022273003,0.11127200361261319
356,446.0,1.101818035736579,1.4423654104358283,5.645665581040166,0.07455959858072342,0.08329471405801459
357,447.0,0.32423029560718974,0.38066748088189695,4.422529754398684,0.2556725125278493,0.3746602422339915
358,448.0,1.9581433583199392,1.5119430071345614,6.702937670903378,0.05391368638620241,0.03966719662811508
359,449.0,0.6778800107026701,0.37542221808796267,5.150514416275409,0.12432916354075596,0.3234203111065308
360,450.0,1.6130335881932774,0.8468685322251097,7.177143667401916,0.04969428067646612,0.10247712442852325
361,451.0,0.7254727283839152,1.815439205522648,4.603968426633648,0.2595546457732531,0.3183235332899564
362,453.0,2.629312510050885,2.2496113333824863,7.49590884231153,0.17286341239944,0.23820133532503782
363,454.0,1.8213279913858347,1.3055920834409818,7.115866843542811,0.09905863746165008,0.10214182648869463
364,455.0,2.424812101193756,1.8496362936834516,8.773688239454252,0.07381748848309275,0.06709420407123946
365,457.0,2.3673199655963417,1.2153942156766466,8.906058636643749,0.15167950634402935,0.06331675935800389
366,458.0,1.3168640604663635,1.444788992780598,6.844098080099121,0.0772524520825948,0.08102749684854804
367,459.0,1.5128221564238904,1.5874571890147087,6.57504546153595,0.11032005058237611,0.19528571099775632
368,460.0,1.9938631121869863,1.1626827582987969,7.809882868269966,0.03397916280400782,0.07044765564669987
369,462.0,0.8580122899927279,1.0019765193143473,5.783101617875354,0.20520816070383277,0.2622915401735565
370,463.0,0.672373429549951,0.6966428551567186,4.43347856821024,1.5766638292202824e-08,0.20171360881441677
371,464.0,2.7004160242522386,1.904436272165113,7.6896351036849016,0.19827099553967623,0.11115165517901213
372,465.0,0.9709905883121873,5.999999860024921,4.12256997862221,0.04967714282612315,0.0974579543940466
373,466.0,1.0585245866619544,1.4573395112153797,5.655422706082346,0.07376589846075761,0.12881728033168868
374,467.0,2.964368428316685,1.9834410306020955,9.048702634296982,0.11777792266169274,0.2050612589745292
375,468.0,0.4842556210203062,0.24796147688800646,4.336649884519491,0.09700639525106536,1.3561014271447417e-08
376,469.0,0.9687897249370048,1.2833369393536318,5.873575367893767,0.09295183521135542,0.07284547214382317
377,470.0,2.464943793059316,1.776125408291608,8.59522208090398,0.05104762241724431,0.06882688222156741
379,472.0,0.9518734634726053,5.9999995647698725,5.132949751660138,1.4247313574520007e-08,0.03941724388012941
380,473.0,1.5314560967050066,2.3994840645909505,6.049421921450141,1.2001204635109858e-08,0.08070066368645867
381,474.0,1.1314353128131613,1.8130109518745618,5.909599295449171,0.22265746386950425,0.12544174460103755
382,475.0,5.999998755532707,2.061885657205314,7.6786653832316745,0.050573695606356044,0.14801311952356766
383,476.0,2.0695639017393908,1.4085176092301512,6.454900160869777,0.028700982544876994,0.07042559016481825
384,477.0,4.005462090081604,1.900601172795571,9.999999972457466,0.06446819374652865,0.15674942362110303
385,478.0,2.645310166297764,1.9588407431225434,7.685142821795114,0.004788088424058289,0.09109489982417855
386,479.0,0.5352161048295622,0.41435788390076517,3.5684663057179518,0.1445805689541401,0.2741083516889569
387,480.0,1.9921730392983417,1.399066285628907,8.54148073203559,0.06856075156271453,0.03973505682321953
388,481.0,1.2483175861394098,1.280098159687857,3.526422281924696,0.03686310114859994,0.02491017846164281
389,482.0,0.6994959928445358,0.5650742951606663,4.876114503688581,0.0942709196882472,0.2338426349297309
390,483.0,1.7486318019867912,1.5173468993723507,6.820639348157711,0.015226904533787522,0.08246937337618246
391,484.0,0.6477953751294663,1.2135616580399677,4.715782495621244,0.01554977276179236,0.12553136060315195
392,485.0,0.30649705019490664,0.4860843727452925,5.324642608708419,0.012620910856911909,0.2845248669847593
393,486.0,4.273777043117118,2.0046106823572067,8.390306528338929,0.13039191143358564,0.1374778633035609
394,487.0,5.6842709601389325,2.4255854199612044,8.484366606541736,0.05987884556676517,0.0998221126193694
395,488.0,2.9971104601518284,2.5830544888381612,9.999998728078575,0.24522702578877462,0.2671838086871396
396,489.0,0.9083402802986039,0.8225897685440737,5.933207922494117,0.16844437613143967,0.3021990820061763
397,490.0,0.9238481449794232,0.7724467405794382,5.760227217704283,0.2231734184209378,0.20818702783894388
398,492.0,4.049776280412131,2.5824105957817634,9.999999938578975,0.05022213127322938,0.06157630223721279
399,493.0,0.7794564299457581,0.9565349724590193,3.4821213540862974,0.11917138415694109,0.18262856213315193
400,495.0,1.1118269097789089,1.2752439265948845,6.545925917696219,0.10336771211830952,0.10530394234938874
401,496.0,1.1795942363689549,3.6464308766914395,7.549831987213839,0.4999999960217789,0.4999999969194875
402,497.0,3.14796548916051,1.5972370535625633,7.89975318090317,0.051753927558021,0.20833875306238067
403,498.0,0.9309937624909643,0.8720609435970377,5.334721403881848,0.016162238557513493,0.023819454767851148
404,499.0,1.6683640628602148,1.1593771399527497,7.028550773704516,0.13025961696963514,0.15943377718789598
405,500.0,2.5958095537770034,1.8388767307223726,9.36579631495631,0.04529159958330311,0.1310988960438878
407,504.0,1.8688126958956814,2.2230752835056973,7.537435158538215,0.09830578813226389,0.07891589543052122
409,506.0,1.6847078405109117,1.2339074469935314,5.147320614357287,0.13746494411623192,0.12107556607229533
410,507.0,0.6543313090453885,0.6481310279740071,5.354463123233519,0.08880026459193258,0.0769026025341659
411,508.0,2.347933167335077,2.1152075077574324,7.900108459521075,0.3485500854601384,0.19128663224586662
413,510.0,1.0814314814726989,0.8962317083296665,5.033603968408281,0.035386798263807494,0.05645087352865159
414,511.0,2.6107742786831043,1.6941285429894566,7.909978704730048,0.0010961632853402296,0.015019313838058448
415,512.0,1.1849779122505895,0.32851601118210894,6.292501286736252,0.06772290083125813,2.490267330246085e-08
416,513.0,3.833949293797946,1.3318371130573619,9.367421753920432,0.04433078321121671,0.11340417209879021
417,516.0,3.8764920848072033,2.819392240822667,7.944343206743499,0.1912071344350685,0.13963052183402352
419,518.0,1.9437687346117112,1.5107867716424157,7.239221301029709,0.015273473937680901,0.03501597324407607
421,520.0,0.538317325802081,1.409685964191968,4.890721269409475,0.21411005962958013,0.4723589529098349
422,521.0,0.5985797323916133,0.6737374778362681,4.956474052695799,1.0552164326019362e-08,0.22933563410774593
423,522.0,1.4591555897737802,1.2630783280307278,5.599916408459344,3.289451344149419e-08,0.07965973663258968
424,523.0,0.6579534640014398,0.6325803583802467,4.944370708437974,0.08933238008077009,0.2250464416553497
425,524.0,0.5697132884374386,0.42277411883036503,3.8625241192966406,1.0358409716217318e-08,0.0491324780698586
426,525.0,0.19275975436977635,0.19560588322778635,4.623172654525307,0.34758570365045094,0.4999999871174721
427,526.0,0.3856736429676873,0.23770607983660813,5.056944828481513,0.23141685726391883,2.4792185042669223e-08
429,528.0,5.32677466519389,1.0954246309931213,7.065692523487751,0.022545443414105637,0.004364059667508618
430,530.0,1.189526167787763,0.9104818866853873,6.1446543175660375,0.06296656724635352,0.07019615625218038
431,531.0,1.701838871322158,1.1661708941665274,7.48826825209507,1.4295872790627326e-08,0.0688150755362686
432,533.0,3.5548131567059826,1.8136968947951344,9.507074894490621,0.04345859810952208,0.044325236528956286
433,534.0,1.477129730867403,1.6586276583756694,5.851705272735712,0.14353807790360112,0.10040020671706196
434,535.0,2.498764029479567,1.3899865861737166,7.045781445407804,0.017600255667921023,0.028458243598753805
435,538.0,1.6308308013933641,1.1488144603790453,6.953953112257547,0.03489452672017128,0.1447742327063483
436,539.0,0.9384113603694676,5.999989273741733,5.426528656610532,0.018661355773213952,0.10783709388358245
437,540.0,2.2262021902453353,1.9163266119782498,8.00342625904746,0.04046394174272387,0.06585015049221925
438,542.0,2.2662267977540638,2.34511448038082,8.168362410404939,0.235335654343928,0.2216272617229972
439,543.0,1.2419552744586164,1.5218040329133977,5.8184353959544515,0.027742063077187865,0.040214893158121934
440,544.0,1.3410698525373597,1.6652793542385533,1.000000024809608,0.022405959901936074,1.0838676703259576e-08
441,545.0,1.2759424414265736,1.3632723676882383,1.0000007058689464,0.04724129029992406,0.05122607144175259
442,546.0,1.381589233343646,1.5582929535905554,6.646105692045427,0.10374233057153351,0.08951919291852481
443,547.0,4.561194593176026,2.1745124280884216,9.422411903245047,0.07422982265937648,0.2380409582403192
444,548.0,0.9892614959824175,0.5872146684759579,5.540565038038263,0.4265910015604203,0.47206917370812873
445,549.0,0.8554189069449262,5.999969647677544,4.659473204022996,0.039394265808618524,0.137400266690539
446,550.0,1.2091613014914473,1.3077637414572547,6.263777890388605,1.6376522102512664e-08,0.027866454172136564
447,551.0,2.1802317509345195,1.4434008830972407,6.843719384823596,0.033951235756713494,1.5320215937871407e-08
448,552.0,0.9467500567265518,1.082927855417285,4.222983498519544,0.15425215020436212,0.07379644104124546
449,553.0,1.6517327317000718,5.99999952491731,4.803766654066874,0.17450647194632654,0.2293625757702485
451,555.0,1.5522474330307536,1.0673661422452465,5.190389098130113,0.06346393364588299,0.15848164802449666
452,556.0,1.6313310344063947,1.6090695334778746,6.633983976948405,0.4695866662433344,0.3081690036878202
453,557.0,0.38460771294953544,0.6129433954290017,4.710070511239551,1.4480826355725889e-08,0.12465971723927555
454,558.0,1.2999138953353826,1.0348562976846654,6.579849083708086,1.190922881795038e-08,0.05480015185859903
455,559.0,1.1886191815454028,1.501005439355487,5.453448919686294,0.09519197274283794,0.06392331468504735
456,560.0,0.6929428372996022,0.5941214249225293,5.307646904866425,2.0222483611164244e-08,0.19455847234117923
457,561.0,5.999999864980049,1.7538694348840786,9.19029408807076,0.10130506885167886,0.06335736488961821
459,565.0,1.6677884348872847,1.3074235530587883,7.269746241598684,0.12492106950403362,0.1116348056195702
460,566.0,0.5493293024633904,0.7792974363530054,3.124982306979013,0.11713455364265297,0.2505791307572934
461,569.0,3.0160321857651926,1.9299293318047128,6.5453058237781265,0.03487635347852673,0.07035765553504027
462,570.0,1.867438620484449,1.6477316539971154,6.472259338986342,0.04444501420967287,0.05526839175545997
463,571.0,1.5842412285427843,1.2270986834876114,1.0000000188327283,0.07278099939487437,0.0350096882344772
464,573.0,0.9207824417102686,0.9145657617116318,4.733791930212962,0.18323260932177043,0.13680688067878963
465,574.0,4.10748927396309,2.0270444130084138,9.999999282811896,0.013909712869984341,1.359532403949431e-08
466,575.0,5.999988383045953,1.9284811414808423,9.03701430840442,0.11854171612124396,0.16309484900468843
467,576.0,1.2909811986917654,1.4232707515963583,6.469306125623883,0.025079380379252968,0.018224316901712608
468,577.0,5.999999681274201,1.7984184746281817,8.616949476179446,0.09839939343811933,0.1337839862474629
469,578.0,1.625759487596386,1.2512200066075678,6.838005839591532,0.025856469429178422,0.0531915724800122
470,579.0,1.2921029803273922,1.0337369396381022,6.55395904138462,0.06763172250683543,0.08454195423029741
471,580.0,2.159329128022002,1.357359076695585,7.391946236983263,0.09507521991586577,0.05371712679046991
472,581.0,2.676142068891802,1.9849195699310538,6.263031701436812,0.15899541946867046,0.22030737840698883
473,582.0,0.9091658385840129,1.0164599663425051,5.4854806135433645,0.05339597764341205,0.027002096266139104
474,583.0,0.6770999912052315,0.5510007251978559,5.184794600562109,1.5723832702223217e-07,0.010618714331831442
475,584.0,3.176631463427146,1.7916372297789451,6.887922572941692,0.10353653900168178,0.20406508347479446
476,585.0,0.5936799756069936,0.535351141074793,2.711242884941574,0.33136291699645076,0.27965844438751675
477,586.0,2.2129692730107395,1.6101381309581746,9.08374191939625,0.00998926281277333,0.024322045999441204
478,587.0,2.3397267496908376,1.5452928962594854,7.230038490624806,0.04587821016789239,0.08014074813132115
479,589.0,2.8556575668241915,1.9595379742236527,8.008948666929486,0.012084012188032081,0.08886567767961354
480,590.0,1.1510694422539791,1.2289627845473388,1.3681519702306808,0.02510141049879448,0.04504765806346195
481,591.0,0.850086213254878,0.8740510621327826,4.30559339009266,0.09475290549021205,0.12042334223877353
482,592.0,1.7592994509834405,1.9424148873981546,7.223960691381822,0.1196721905503343,0.07687087750848123
483,593.0,1.451777076236502,1.1853133856026472,6.660160697239688,0.17214078157399862,0.20237779733460007
484,594.0,1.5710656503729086,1.380156874530549,7.768973263127936,0.08337681350186915,0.13462725823418556
487,598.0,2.525326203987157,1.3984062017453844,8.070094356739371,0.09917571641140631,0.020846069832328937
488,599.0,0.8768576900469232,1.1192154912840881,4.6856987800432535,0.14005625406895555,0.060496270385170844
489,602.0,0.973621459580971,0.7732002848832976,5.814192090784492,0.06398956826539433,0.04488917240736116
492,605.0,1.6206840486526277,1.0317183011754578,7.144017181721874,0.21001186020466955,0.24960113556396882
493,606.0,3.0078159490019187,3.7438464616844085,9.999999725977888,0.060573739233004215,0.07528548759370901
494,607.0,1.5667235913809325,1.5829801297140276,7.5861528913269405,0.1357539715474169,0.16359351395332916
495,610.0,1.9167012112246282,0.6988618555870065,4.987520009532999,0.30389679842455786,0.19757318962704007
496,611.0,0.9306496356426284,0.8698768147889426,5.972787089292601,0.00543786340247477,0.03631738349305036
497,612.0,5.99999832347778,1.4362703365862333,7.863100305811692,0.0063472320109856884,0.07919449347609465
498,614.0,1.2944864748682852,1.35432319609222,3.826240020540667,0.026463838379004165,0.046009967465845646
499,615.0,1.5434470459719225,0.9147744786211974,4.716525519231407,0.05280941716396139,0.169501017612524
500,616.0,0.80445081316924,0.7112649397854957,6.003051130195598,0.0835074513298286,0.06492394082941248
501,617.0,1.7236585452422024,1.4010335056984768,6.632418131776214,0.04201749534327807,0.053021697242293726
503,619.0,1.667621875702081,1.2664265655058318,7.507346368635769,0.1509367830007316,0.0917649117486841
504,620.0,2.3428017354198856,1.8754460211629682,7.176856416957386,0.030623874498148063,0.08986882063325657
505,621.0,1.4151294571438198,1.3099292877974102,6.902602970286896,0.13032766785637484,0.09974360116462817
506,622.0,3.1810461598036524,2.255654471755796,7.829773650302724,0.16999318001580216,0.1639550477176528
507,623.0,1.3137908640276883,1.420000243780704,5.6972494589343565,0.03145466286786605,0.06545415443602083
508,624.0,0.996201821365293,0.8472420666681063,5.725259170937686,0.05429287607951624,0.07446411315372398
509,625.0,1.6641052748907805,1.1105714323890141,6.217128448597831,0.1376139346810446,0.11217799020944871
510,626.0,1.3623241425459365,1.5110078683326689,6.470956766297361,0.03222902211081351,1.4411695217463875e-08
512,629.0,1.7439037803234165,1.2446524469501064,7.4297568005702805,0.026813080379815484,0.16694709965953047
513,630.0,1.519746724937309,1.338519958765809,5.892352083074811,0.1799869398292041,0.1619255282126771
514,631.0,3.7312343690332095,1.4463206636844104,8.863024377511511,0.07545365950691668,0.035388509375862215
515,632.0,2.2394310921023965,1.0886662335146406,6.978869056342564,0.2322047775419654,0.18389596230208338
516,633.0,0.821789663588371,0.7991625814939846,4.5784368378622435,1.1440705858734815e-08,1.1418358434355221e-08
517,634.0,0.5581819106848884,0.22964611423174308,5.062269707449651,0.368656832143843,0.251817264472805
518,635.0,0.957730652107669,0.859064731856847,6.450699228564437,0.10483182560259538,0.037746468510528944
519,636.0,2.7790888873085424,3.859645045505792,9.65131784396954,0.061959116639396065,0.0687229090329446
520,637.0,1.6686201383854056,1.5123903000686314,8.991611355374445,0.06867429383821846,0.12272800939794029
521,638.0,1.0860728036903533,1.3165920298386184,5.6069033507264745,0.1001791080137602,0.03601318828616022
522,639.0,0.43935661006145355,0.2598965274463172,3.6742090688221096,0.47162225054240153,0.4999992551967232
523,640.0,1.5028159925638653,0.7574718235232939,4.394833464742916,0.19682782131194101,0.1241311034990874
524,641.0,1.9900741433807105,2.2355364343669164,6.68101871127011,0.0967853471892338,0.12000982316186612
526,643.0,1.7336936415504163,1.5671416850211128,7.0508257401721615,0.03255643123626846,0.059826636686782945
527,644.0,0.2661418681724309,0.49271974921106076,4.8390917390232415,0.14622928373800387,0.3073991292411757
528,645.0,0.8437978145237482,0.6793827277994404,4.617454136037255,0.041229799614543525,0.1305506822878416
529,647.0,1.3458135905315034,1.1969869119043532,7.119163183889514,0.015692574144692283,0.012960276421586446
530,648.0,1.5048584817935193,1.3235718836090944,7.095678794647832,0.12106489737665055,0.08548607876942393
531,649.0,2.0500350659501576,2.161033786883151,8.321007524653353,0.06988177908805056,1.1779881312681497e-08
532,651.0,1.1415741102583925,5.999999419105429,4.519168781216381,0.08452996291814172,0.0501651178505543
534,654.0,5.368285628188364,1.557036374549609,7.244006697950403,0.034169449800412754,0.04535408015971547
535,655.0,0.8132065048516036,0.5376531564304727,6.020086478590911,0.017058574262193538,0.027404676371285047
536,656.0,2.7587028515387675,1.7819473658485965,8.88865193763299,0.11415590423481693,0.34706860931467626
537,657.0,3.8148542313276623,2.515096144385383,9.8644882848662,0.19032860293599513,0.12582386769555742
538,658.0,0.7301424025549889,0.7573010757333754,5.223580337804679,0.17695741398481868,0.2982511638898956
539,659.0,1.9193944232190814,1.2977129797812215,6.920242610487106,0.02186536854504359,0.027612459884438802
541,661.0,0.258285207452955,0.26219099893739856,4.798043965009605,3.670704616600441e-08,0.07274439246591156
542,662.0,0.8730798708574868,0.92885651175983,5.487326671093714,0.06459948741397316,0.12442105872590105
543,663.0,1.0249738579123073,0.84568766363587,4.813383888361303,0.06325823459815781,0.145290670297672
544,664.0,1.4553618489703308,0.8950789996771525,6.4993386175464085,0.08649583094769017,0.24374797739931348
545,665.0,1.6065026654771435,1.2890035125834096,7.986156569438934,0.12728865170816359,0.20215467959499525
548,668.0,1.0886326146681127,0.7601693429318581,3.79712130022248,0.15270444365826677,0.1818753011261014
549,669.0,5.999999365806557,1.4958559983572262,7.497725542501628,0.060217083357979456,0.17726070907054578
550,670.0,0.462662288940471,0.5829928689744504,1.0000000422632036,0.025132939221893014,0.031105000029270444
552,673.0,1.9058903141564907,0.8842630186316758,8.110406713308686,0.027209941577544274,0.12350107375998402
553,674.0,0.229846046948841,5.999999908658265,8.064724988691086,0.44861756092151883,0.4999999996057174
554,675.0,1.380447288841412,1.664430936903328,3.866109184889147,0.00959875526836871,0.021015445799705483
555,676.0,4.847847563931806,1.8068003989246506,8.964903164822177,0.05638653863849169,0.16868726466235542
556,677.0,0.6793254548479961,1.1557130485054496,5.053964673057273,0.014955587772651133,0.039580140152161755
558,681.0,1.8778612611973982,0.958347797498926,7.8974918266154,0.012965871562874716,0.025346776445126087
559,682.0,3.881827527305187,2.004928358932135,8.741420350303951,0.2559865245063542,0.2191344790783335
560,683.0,1.5391774723531502,1.0799205089864963,7.168906061026135,0.12048070639049563,0.19455754471702782
562,685.0,0.5790903697886661,0.5921139366518371,4.2743441038742525,0.19288632242562526,0.18479395040293747
564,687.0,3.2617954362164174,1.9238742778786326,7.918609407262535,0.05048264100623085,0.021624239168945562
566,689.0,1.1628244099072196,0.8326145019663076,4.866804075770188,0.009910673817510273,1.3522920509415839e-08
567,690.0,1.6538917308013328,1.5617786792682398,6.6619553960158004,0.28208115424405694,0.3113318848689973
568,691.0,1.9125606950303098,1.6731331561323055,8.6687754251068,0.017189210130398352,0.00924369024192881
570,693.0,0.8176583621647989,5.999999970346834,4.640625516913001,0.013237344658065345,0.0788701498598453
572,695.0,1.1136044202158553,0.9681936688212057,4.900611324306078,0.020304992220633568,0.03365355288114709
574,698.0,1.1587659074283925,5.999999712654206,4.888506975607874,2.3260259227736853e-08,0.06625693343605686
576,700.0,1.0031537615814208,2.4985037236172367,3.635691262974117,0.013212388316851403,0.0316741867780026
578,702.0,0.8209262656970371,0.8999278530451102,5.235191623691224,0.1796803785402013,0.22132485527005022
579,703.0,1.9238486642446546,1.032335184487568,7.466974808740537,0.2318755343494952,0.2621951846482854
581,706.0,0.5817888977341021,0.8466334562523556,5.571995287952537,2.2723487475222247e-08,0.08222340212274414
582,707.0,1.0558747473619505,0.7101820617474728,3.227871639944209,0.3215375111890876,0.4485327787870315
583,708.0,1.0729257020708662,1.0037095638861524,4.786896618478036,9.899480704467681e-08,1.994504581252038e-08
584,709.0,5.965409338408507,2.8801684584653,9.250526270588177,0.18445666143366915,0.1774359293561175
585,710.0,3.8063037961235566,0.7225540751907847,6.768235674352391,0.14041033028666072,0.09932137838603546
586,711.0,1.5108925329985539,1.2108517715145928,7.704816166050502,0.03840892323392105,0.022846132419737295
587,712.0,2.4001415074071626,2.2129388431258623,9.999999858026136,0.19200491848512796,0.20608257968582827
588,713.0,1.2822964054901558,1.457013885071795,1.0000003598832992,0.05699910309394479,0.030834215257875268
589,715.0,1.5057703071386666,1.220397909659961,5.380884868673067,0.12614621915248228,0.13959033619509142
590,716.0,2.6278834254792782,1.469944047311874,6.942110155002234,0.07459843689022418,0.03805396426369932
591,717.0,2.4669570143115007,1.083205697626523,8.127907501572547,0.032902547454835805,0.07226765799109083
592,718.0,0.33997362329232683,0.6666693192848303,5.244199237012171,3.0341036168859186e-08,0.06818030241778902
593,719.0,1.2022991291998937,1.2729374491640484,4.97172093665905,0.05003016409215231,0.054631546786804805
595,721.0,1.2527828010836175,1.119225066903513,6.96251573471712,0.08853662766281291,0.13527944446613607
596,723.0,1.1769954565831913,1.4145640797827048,6.095250864644547,0.16053381375378473,0.08398268878891182
597,724.0,1.3376574954247635,1.5724369884218057,6.69221490319361,0.14363858273802,0.1425585500613664
598,726.0,0.8865696455329548,0.9886560387574774,5.441147128157655,1.1492423580755061e-08,0.07468473976989437
599,727.0,3.2383851719682277,1.9671901627736799,8.569224398167295,0.07657514055564817,0.07431396131724873
600,728.0,0.9683608324360788,1.1588156570464794,6.090042227981115,0.07388620752181425,0.1038618319426595
601,729.0,0.8923068700712486,0.961249591522677,5.572790750872096,0.05051850342920903,0.09647874661324582
602,730.0,3.913175818056555,2.0777724692385076,9.999999765089875,1.6176972650297102e-08,0.04352034302545982
603,731.0,3.6571323139315,1.4542087950937206,6.902542382497611,0.03583602698887513,0.04554490578226176
604,732.0,2.9236701681575554,2.3832762963644063,9.999999612938689,0.18252297825394273,0.19980010250305485
605,733.0,3.036563717322804,4.029528257456657,9.999999326960802,0.3337899299370019,0.26274612373973893
606,734.0,3.7366378870691475,2.5963217147482736,9.999999976735625,0.03589994174487888,0.13966739921947705
607,735.0,1.3651940172272194,1.2099562597901843,6.560540090017509,0.010621813050667261,0.09858940179057028
608,736.0,2.1076610428380698,1.5896182546668625,7.349336723326956,0.016614639483124787,0.08341818736523815
609,737.0,1.2115267974351949,0.8615109280115644,6.381893299560381,0.061283403324878756,0.24563951312473378
611,739.0,3.9507057087229587,2.6666467747692404,9.126586969222519,0.3187910017144818,0.05770577689928663
612,741.0,1.5261504678549762,1.380430985802489,7.9611084974229565,0.14578821954746457,0.16771016118095153
613,742.0,0.5079131643846092,0.2600529878627533,3.505268426041345,0.33204922204048753,0.38862317171744803
614,743.0,2.7473008951686766,1.8392989078954418,8.464223079308407,0.20051786060089472,0.3041511339814333
615,744.0,1.2363553455183938,1.0255473461973366,5.457390712474199,0.12600872170424612,0.18781773437584592
616,745.0,1.7766668553786422,1.4980171463303182,6.075794267499243,0.12080302359059975,0.20197500972033736
617,746.0,0.8047565226951052,1.0320799773791804,5.3322692987471365,0.13201598120391514,0.09422754180944057
618,747.0,1.098817745885581,0.27038883010395154,5.430115738565578,0.28046368489500667,0.20934864147991794
619,748.0,1.2115021101501227,1.3773886569234195,5.9228820959782595,0.08877266354056276,0.1378126509850678
620,749.0,0.16917853523594148,0.2899775764273362,3.177272192787913,0.11095723430829152,0.22284621736226
621,750.0,1.8124845264268266,2.273885709422199,8.659218746150515,0.05406346046253878,0.17342208332047812
622,751.0,1.4816061931991193,1.1432113702366449,6.195513057706347,0.06804297092123514,0.16031774812245733
