,ID,sigma_0_short,sigma_0_long,Q_0,eta_short,eta_long,epsilon_short,epsilon_long
231,304.0,1.2874514442720584,1.3907943860409395,2.7966317443902637,2.2863962585044675,4.497806947041386,0.02124450805879604,0.07210548879360039
232,305.0,5.999999119186227,0.09847510059921794,9.999999270721052,4.415852627967665,2.4997468576092263,0.08901916884023159,0.29107135416924124
233,306.0,0.9201631253987145,0.8534821935971427,3.8965922198624807,2.0296552428453176,2.3481176562286556,0.13715620705733877,0.25477768060903355
234,307.0,1.2420163546912095,0.9882269098346789,3.3446834081431565,0.9699353690412397,0.9684463407773974,0.18920954228432124,0.3216655966111827
235,308.0,1.2459037046331443,1.2747244798040975,2.0179811077479606,2.9742721748649013,3.640326928428213,0.08600768140661288,0.14111670675819182
236,309.0,1.1580474429103185,1.8300200320150493,3.9445086327698062,0.5786547643498761,2.7463027025060414,0.02380334513242293,0.04018114820790666
237,310.0,1.2383031430663434,1.5501261975731233,3.5172150412824177,2.7202372716317154,4.999999936098071,0.06243949640177782,1.2258304937073435e-08
238,311.0,0.11547526688872548,0.6093638642339819,2.957456082684651,0.0921741143543014,0.9795773599163681,0.212579493521042,0.4340478917147426
239,312.0,1.1027992708234249,0.30729140080177714,3.7833020442895475,1.4821249968654526e-07,0.10579757380544653,0.48748073363511507,0.3007942131536144
241,314.0,1.3268454349126928,1.009053284345515,2.585808202917368,4.561857737832249,4.9999998231996505,0.07304259348947295,0.09287285307950877
242,315.0,1.011376370798832,0.9585802023413658,2.798229488856337,1.2564483957810297,2.1518647177077312,0.07480901798787587,0.02704261153763349
243,316.0,1.0433141393886884,1.2509874949498676,2.721620513539784,0.8320726620905368,2.7950693527870722,0.056255748493151986,0.0350701094062303
244,318.0,0.824686692230001,1.2254291602306622,5.30145113847655,0.4859942552154465,1.0938669630595028,0.3894836103489161,0.3667973600803369
245,319.0,1.2013062654122357,1.3171153568882916,2.354031332416486,2.732998513732205,4.999989587249575,0.09775509860524868,0.11185157727966924
246,320.0,1.2250108632709804,1.2344875313515686,4.448084972919282,0.8117773112410519,3.5216119748137347,0.030698347647412364,0.060691513821946784
247,321.0,1.2818566520411265,1.4026387196515397,2.6514743996200685,3.2451356202504678,4.179074351059616,0.03227877366000442,1.034923319609106e-08
248,322.0,1.0025416416755841,0.5781082607264453,4.969635202378148,0.8580447360855185,0.884155495025423,0.3960880316912035,0.49999882168213394
249,324.0,1.1536547278890732,1.3330823248445842,2.6296967036749743,1.9617154867422104,4.9999986955815,0.03606670076989229,0.08532626447445522
250,325.0,1.203715265867199,1.5051702807483045,2.403675775163222,3.2074816017432366,4.421120072035908,0.08263995342730777,0.16767812355310854
251,326.0,1.0975021305799804,1.3604529687819626,2.6276941487892986,1.5118321310993363,2.879011691679618,1.0867832124411749e-08,0.033215236071401325
252,327.0,0.8807381488957716,1.0572403633713345,2.3369678956815845,2.437720436667724,2.8576561541052645,0.17333014477841455,0.2483633156831388
253,328.0,1.2264269929787524,1.4003202239453882,1.4235348729280086,4.030070424550616,4.334220392712792,0.1025454192627204,0.052257081994157246
254,329.0,1.0210732452189146,1.6348377008748747,4.293443995541155,2.0017376143837238,4.999999589602366,1.1384325473986411e-08,0.09102018411207323
255,330.0,1.3720117653471997,1.3039121437749657,3.9581057614707214,1.722481789724095e-08,4.999999953893903,0.011085646089322974,0.09258799929144723
256,331.0,0.05559754940454328,0.0881860467175349,4.836078882356728,0.0221550195137426,0.03653908420002486,2.1071026156470716e-05,0.499976943086063
257,333.0,1.4291819939268386,1.0393365230715998,3.9054042226278147,2.5381610220343322,3.045764694501551,0.18738110445830847,0.24615496570120468
258,334.0,0.7301870688492924,0.6869341459192648,4.403913094822153,0.6529598330456601,1.0979432865167673,0.002866193313451151,0.09810825330015174
259,335.0,1.2092396757438473,1.1356600722473262,1.2286307157729632,1.364231144904572,1.7579462677968094,0.07430494065278945,0.055292505824250035
260,336.0,1.025974178878723,1.6452774322523291,2.768133647742463,3.436057603916019e-09,4.999999996617712,0.0571756675256093,0.25839189391921663
261,337.0,1.4198544738453025,1.6973445065633153,1.3270155873725864,3.430741097800682,4.100989465858753,0.023586207559700333,0.07400071597158382
262,338.0,0.9756265161249851,1.3974887016481048,3.2774868480950268,2.1663488036619802,2.653337815532356,0.3380761331695608,0.35861995171998384
263,339.0,0.6884563553404985,0.5875089266647215,3.8743972508045967,1.612827775136331e-08,0.18591607157149218,0.20387622734873218,0.11197652406465697
264,340.0,0.7405617808361623,0.9407308002031816,3.1208459717970998,2.4694688533587392,3.0512667979404253,0.11118578378244515,0.17274942331895254
265,341.0,1.1610297914733465,0.6406732270399983,3.6178710563471648,1.37644878540883,1.092955352859329,0.04209215166041538,0.4609324814166072
266,342.0,0.9875596526274487,0.7414407769481793,6.223125673940676,2.2024697492866142e-07,0.69684812410633,0.054628786233119266,0.08172421911937963
267,343.0,0.8029664126519659,1.1975863821771213,3.7508954440506437,1.506855749284278,2.7316022238474367,0.019867214089630214,0.029107356056929268
268,344.0,1.0286314588057999,1.0551527294613552,3.3303719430135814,2.734550033349224,3.5881201285916107,0.09609948266172805,0.06992917213250346
269,345.0,1.4481738309918148,1.4835323540366858,3.1073304383765796,1.902751880928154,1.7298921394127136,0.05731087769122549,0.09598650051796143
270,346.0,0.9620586739947726,1.878770925649521,2.8671442356902688,2.2289402949917263,4.768411471215812,0.08378405434232672,0.16501719153080147
271,347.0,0.9330848215160785,0.7510389256826893,4.033254172884945,4.639700539986067,3.456538826215444,0.1985483889126158,0.25564654904737005
272,348.0,1.6171759798136323,1.5992532704739424,2.7207468985519063,3.159720400238594,4.999999040852118,0.10152247464825168,0.14021793925684925
273,349.0,1.207393490770616,1.5589584609509208,2.4726439642117333,1.5453630657116924,1.7945201877837578,0.20475858491174936,0.19357553562400448
274,350.0,1.0508704542302425,1.3453749724372213,4.421839362750322,1.661724100150015,2.450488778304924,0.007151702075252015,0.033366663413996196
275,351.0,1.1693119094120508,1.136030130740914,1.9271320174203177,4.999995599032542,4.999999779138096,0.06159966302670455,0.0907307450331648
276,353.0,1.0184839640327161,1.07532134769835,4.279132292138316,1.7937113560949427,2.0481043753869397,0.11159683391169829,0.1843894049972597
277,354.0,1.246811498753187,1.2147220321141194,2.7019785686625064,3.3433325354281886,4.506858906786068,0.03245959368664784,0.059170488974491786
278,355.0,0.9906297799286401,1.4918319031231384,4.828519508037273,1.912672408960617,3.0487647362708543,0.3084036902911655,0.3023801035546397
279,357.0,1.1745056040149044,1.2795907373848439,3.3565386520974045,4.161949461411214,4.999999915664544,0.11947395644194592,0.040926363956048546
280,358.0,1.0290131334816017,1.1552161058363366,1.4605091830279326,2.0716679336015114,3.0409866091743987,0.1854294180224879,0.31132363037376065
282,360.0,0.8569073852600572,1.0139983448495342,3.0375100683896123,1.4352590909409955,3.17462344187073,0.004175109395415592,0.018832790930608183
283,362.0,0.934407266829451,0.8639717760764968,1.6193107908773718,0.9902796592181823,0.953857405836071,0.1509775647993788,0.1729281970603517
284,363.0,1.6029136668346948,2.6227501731426757,5.676706049355424,3.562997977483009,4.99999994965236,0.04443977072542565,1.1816444396834295e-08
285,364.0,1.215303252321316,1.2470480743249224,2.7592326356622014,3.4686578121353837,3.949044350170606,0.062100501799086424,0.06101590185388267
286,365.0,1.0219981288803148,0.718132740834371,3.9827420907286513,2.2544178708758,1.9277331591461566,0.08897611314653987,0.16448267313124793
287,366.0,0.952055287046505,1.0373669583772602,3.7514685873881213,1.628481144754235,2.1088097830882164,0.0625533573782281,0.03169084307357163
288,368.0,0.832548539945292,0.9074057844737162,2.181328167342678,1.1353513107023918,2.548996421246096,0.16140070136285006,0.30090342265937314
289,370.0,0.8323771526431623,1.615813360975643,2.2831851410391404,2.192184893974959,4.27865230529176,0.13357583236575404,0.16416826036655632
290,371.0,1.0966166797025898,1.453497046044224,2.397526472891859,1.3246955570259862,2.49928612346717,0.03514520487045074,0.0754443052383535
291,372.0,1.1451180032780055,1.8996716940946752,4.365533334315587,2.802013245324263,4.984607620124385,0.16492724799557448,0.135980214948619
292,373.0,1.2967297343243955,1.4680200930542504,2.7927609426208817,3.5079023029229934,4.999997558191436,0.030813211987209776,0.030256821551043676
293,374.0,1.3564434959839538,1.5800712497617062,3.9921145186618463,3.311016413580038,4.230879872623123,0.07239021932725531,0.05089995787260371
294,375.0,1.2983636464175372,1.0721742696451406,2.2881259902058866,4.140311609773224,4.999999689455127,0.12185148000530308,0.1496254641601871
295,376.0,1.1846376186550625,1.282415823393683,3.4974306028196147,1.9350671544346076,2.1728035540729937,0.043490060907331804,0.03972334603774842
296,377.0,1.328408880879644,1.128866450582544,4.799722807005313,3.835395428122699,4.999999950658361,0.11685152031384298,0.20503979875403014
297,378.0,1.1653244928880413,1.1867561647714235,1.9217990463163752,2.705779246745568,3.3998978489696063,1.4057860919528036e-08,0.05676035151652206
298,380.0,1.117136044967705,1.0676302244140738,2.8791547299937155,3.530882086734465,2.773336551270269,0.30074914593101865,0.3489668224248562
299,381.0,2.132967538656148,2.6633547890758336,3.534754340040381,3.827253242549461,4.999999833230675,0.07102650581573924,0.1708841354252738
300,382.0,1.3741032935950825,1.8986031288733982,3.254488841640875,1.101610522131962,4.999999932920032,0.030547265022125902,1.1335384455287775e-08
301,383.0,1.0084027305776706,1.3038127920038969,1.5722127569137307,3.516426040552959,4.99998926796706,0.13546216142891976,0.10582247146649104
302,384.0,0.8836138744400618,0.9924728492930102,3.755877324265559,1.2085761680040736,1.5381198145174975,0.02886996221114986,0.048734037107773825
303,385.0,0.8996936022403331,0.7749153675405341,1.1537493940698103,0.08045612088646516,1.7428553314109714e-07,0.04161078112187725,0.061460126678730104
305,387.0,1.1040595718237483,1.330261492981931,3.5468351066661024,2.0866894757933325,3.9526923815513526,0.03366266081506615,0.041592265047028884
306,388.0,0.6536515386203327,0.993272284437643,4.4316887109947585,0.3148876795662358,0.6675037237887443,0.058883497463183866,0.08772943511878345
307,389.0,1.3511454327956371,1.4871434918179158,2.562798982476368,2.800933529564577,4.218477445710338,0.288834785892675,0.17485456873700225
308,390.0,0.5916983551603525,0.8122665343479689,4.316541992310541,0.9031782190080669,1.2199357675274485,0.28186956922089795,0.2952210881628321
309,391.0,1.2944736604249936,1.3260746421592906,2.699273994293405,2.3725015360267427,4.809114749062617,0.09959019471733987,0.1518240900170874
310,392.0,1.2694744448648585,1.286838382038325,3.102085483301726,1.7585596355274529,2.2966610227910813,0.03483813577081387,0.022177922361609818
312,394.0,0.5204328466229862,0.8188221668265068,1.0000008310669581,2.5320532461640237e-08,8.871444190171195e-08,0.2710783995980105,0.2991557289752263
313,396.0,1.0076885459964533,1.0498163752492666,4.577402300146437,2.3557406689799767,2.8637683966106624,0.07814832900225874,0.08704056859770219
314,397.0,1.4191444295973714,1.5548887576132335,4.741919331420697,0.5792366388928717,2.062583451796197,0.018240964538372567,1.153038905115489e-08
315,399.0,1.0389032927021185,1.1079397473477341,1.2568280205342228,2.3369458888429806,2.4696751078555272,0.14759917885783946,0.10187882765753752
316,400.0,1.218576627252942,1.8843458491691585,3.764378155434403,1.8193135985524016,2.381142750676548,0.24204297618562695,0.33846603017541615
317,402.0,1.1998597514875582,2.05039138682371,1.9920234886437944,3.259797098252825,4.6044151070880925,0.037806430199949115,0.1021877603203075
318,403.0,0.9812420158027106,1.1273159858989323,3.6092638832135657,1.0074656451589272,1.915782306051498,1.2626001496633594e-08,1.1778916880396611e-08
319,405.0,0.9908046441141649,1.6668206923743982,2.602027077451635,1.992271177912918,4.9761249564519066,0.034466434060583286,0.04233595126624259
320,406.0,1.0192852536854122,1.321820596026644,3.9383055104029796,2.1800176873353987,2.8293393686628328,0.08622376632260768,0.08143487816164544
321,407.0,0.5159130217757288,0.9554891910196636,4.1256052454623156,0.1491361519647517,0.9919609635562543,1.278787808635754e-08,0.16339627831206555
322,408.0,1.2051989211312821,1.3658008026250925,2.977863978826091,0.6010172959139181,1.3478158846359822,0.032475243522959725,0.0465930856380088
323,409.0,1.4012043239349745,5.99999964604499,1.000000804229873,5.955738394838373e-07,4.000030328095391,0.04198593769353654,0.015085457749385956
324,410.0,0.9378986662442115,0.8778009532651886,4.532066925235765,0.9234932595825428,1.083483517973309,0.04961339984740151,0.07585800863553133
325,412.0,2.2326906662226738,2.150243467323728,1.7564994484805379,2.7420385004799802e-08,1.8689591183095686,1.0617064208760232e-08,0.019405006339530375
326,414.0,1.3769554409824167,1.3618690913239773,1.258100089201954,3.5032812255905883,4.260403017519235,0.07844644746982105,0.06781566633207169
327,416.0,1.029635876129496,1.4405248607783645,2.431696087216852,2.6210787681334837,3.8786848912059213,1.1914476946731044e-08,0.059261214804019156
328,418.0,1.2397009753133195,1.6494743537562877,3.5885355898860234,3.047399869869533,2.9413470364977714,0.17004689217251145,0.23180664345908947
329,419.0,1.0530992320081474,0.9059627646617976,2.213516813133383,4.0351190527099385,3.123104070849673,0.1478652082611508,0.229602510649013
330,420.0,1.088740551826251,0.9968677853552975,3.864476030164928,1.1156648007048706,1.6896529921271497,0.021778021811891073,1.2413436646991783e-08
331,421.0,0.989287357255231,0.9310219729199326,3.3091684801587067,0.9788968104125385,2.552965452525437,0.3441418043914316,0.46938709379442584
332,422.0,0.7080588184442985,0.7808831426790109,4.554170826881883,1.1924017871495323,1.3481628869230777,0.13951749675104677,0.28704636052481747
333,423.0,1.4113838437957646,1.4468702702947769,1.8703895009247702,1.3796393387396695,1.3395720052192444,0.07283626121887846,0.0637261089827125
334,424.0,0.48633598645932447,0.7009594336744929,3.4609994876598074,0.45307033101200134,0.9035295551453404,0.13016464784341497,0.25735725419840644
335,425.0,1.0196205103393678,1.2781562394887969,2.1857854174035958,3.04278002616566,4.999997422282969,0.060981163935995536,0.02860650199016177
336,426.0,0.38109061557165164,0.5325514918426459,2.962186085859335,0.6758938754331915,1.0613850676355707,0.09308756306310721,1.0594219153122231e-08
337,427.0,1.2452113708120676,1.3282811101322742,2.1215817626756617,3.3070939363929948,4.77356857209521,0.026447108792641918,0.0584178714869074
339,429.0,1.12888576588064,1.384355182272333,5.167602738398949,9.70017630281749e-07,3.01622197356503,0.03474529932148265,0.06276070530240759
342,432.0,0.7460047853113061,1.1774054104909528,2.453938032893304,0.23754675591198615,3.4071242410763617e-07,0.34853718936478467,0.48513444961601554
343,433.0,1.267445275869145,1.2370431214651356,4.1661377617498125,1.9696679416751575,3.759168949448979,0.06134572031943902,0.06565066582687833
344,434.0,1.3948087706499133,1.689500592509156,1.1138809216934402,2.382336654560635,4.404665548709536,0.0920637535963873,0.00858861984401766
345,435.0,1.1224621680627689,1.4303497555257316,2.572717073911318,2.1494742583205557,3.9308199867324434,0.0735089695024385,0.0730120757473647
346,436.0,0.31743639133742696,0.563499574658003,4.798185717186371,0.4092206805143098,0.9617295983956967,0.1957172318417297,0.38651899106616183
347,437.0,0.9570750885879314,1.4997851543952916,3.727761672244799,2.1495656751180894,3.8849415025961758,1.0245459050185508e-08,0.04278897433494589
348,438.0,1.0311737519649318,1.2414835696638964,2.9863123453756613,2.6529351512816337,3.7600270064184143,0.03361214295686331,0.08454388983549865
349,439.0,0.6519481460839379,0.010000000631686018,4.737077726105216,1.019957096378292,2.4995144857981835,0.03972464040664486,0.1403767023700782
350,440.0,2.8736064097537413,0.9088917964873239,4.02640946746354,3.4002271553287935,1.9389329610014816,0.21263082307663164,0.33030207037940473
351,441.0,1.2011255267893721,1.1720011801084527,3.678189164973383,1.4165356230722832,2.6771963269489376,0.006561171674086027,0.03883381872115411
352,442.0,1.1059979630877932,1.4670577721018743,2.4346159452465126,3.281412892147542,4.9999969767149235,0.041446613065371674,0.07684859386390164
353,443.0,1.3360462580688577,1.4202354210704033,2.3162032738907334,1.4380193939996773,3.9477860954741315,0.030728250786202303,0.0709774483891405
354,444.0,1.4788994343138289,1.559234485790378,3.36769533678034,4.071114453675445,4.701854732924059,0.12035722345793311,0.23065051333287223
355,445.0,0.906802696089893,0.9186378713405314,4.5301933905487575,1.6646138524763576,2.714902929039796,0.016286016696669205,0.10145286043221764
356,446.0,1.0814234210042006,1.263913018452409,2.4927530361638413,2.5547909898136587,2.766418538020364,0.07983420051958479,0.06994031971480054
357,447.0,0.3252558003227028,0.4040202961658361,4.332643197931163,0.0053146722911680995,0.08892309077035579,0.2620609684290489,0.382973157673129
358,448.0,1.0565038427190276,1.2980187497088067,3.0378532478439375,1.8793877644957435,3.92892266450771,0.029913307645009844,0.0359387419848924
359,449.0,0.7585507838400558,0.5321135847205766,4.4804079004236135,0.5404171937185199,0.30171345581531184,0.15047266378091156,0.39372238086083144
360,450.0,1.0936495900504264,1.0208353266113561,5.469476834184701,0.7603731310984884,1.8526494297185527,0.035401103935411835,0.13399494324299133
361,451.0,0.9205726316224053,2.0831640574598373,2.050374542517907,1.9912307306783794,2.5334125347176957,0.23095296941752647,0.31577108474982624
362,453.0,1.5285447411794595,1.2966226463299035,1.5468987597933797,4.486010106627816,4.999987259161306,0.15985132753565692,0.22375800647743796
363,454.0,1.0947879917535779,0.9621838060890319,2.628031116794953,3.294284587240557,3.465934195658876,0.096064991183604,0.09409358396294112
364,455.0,1.714328657948799,1.8022740273555207,5.1287258722150595,2.54188903284163,3.714224963264919,0.06867769643049784,0.08178624154483762
365,457.0,0.7664677910125971,1.218369439391758,7.163336095411206,0.03646768054235197,2.2087444237265315,0.08564887507553583,0.06816938212179119
366,458.0,0.9536658162866232,0.8676409153120425,4.126728161915225,1.8504575927227578,1.9130448436623513,0.0646407414156104,0.06558289124197084
367,459.0,1.0539957180488517,1.1257619082128385,2.321923061566455,3.155579292161729,3.364723981005973,0.08674740313544914,0.18411211828040772
368,460.0,1.2923852481392921,1.1846826922977645,4.727499793567668,1.9518563258325874,2.8378555603391358,0.027940552655179033,0.07286887119282993
369,462.0,1.070918478313308,0.9461502009928782,3.0302384104404583,2.110350371970089,2.4459391460415296,0.22231461218619678,0.27331005169403094
370,463.0,0.8997567419097523,0.9228135359000067,2.073239568679919,1.3688770536118013,2.6200267291855517,1.6897368588792107e-08,0.1470847286584935
371,464.0,1.0079141343028484,0.8712848339490655,2.7922606702843793,2.6704434848409395,3.5651330336007043,0.1465345377820612,0.12772714840785512
372,465.0,1.18323386307657,1.6128873786480382,1.0000008731489882,2.5279421067938066,4.939699077430615,0.037525201818295925,0.06605023946760452
373,466.0,0.9279943111032585,1.3032575078191977,3.785954702156492,0.975975233303415,2.496914603830193,0.06537533888764402,0.13950235138390385
374,467.0,1.3359238379985987,1.2102304130999704,2.994066258709653,4.024676191046924,4.999997111752679,0.1311187064652633,0.20306525969992936
375,468.0,0.5349852471955742,0.7083281811264793,3.9438934673332517,0.13447451012502945,0.2969393321559513,0.11447283567931532,0.24795683080778366
376,469.0,1.0471259277561502,1.089964286101593,2.826324939820225,2.3609728852625342,2.68572174606419,0.10690083865995625,0.07802228617560711
377,470.0,1.48107000696307,1.899499246104544,4.118849867465724,2.9385379856565605,4.999999625998087,0.0448006967348984,0.08251029799915434
379,472.0,1.061361103624426,1.5122123733234756,2.9464191029197133,1.4402228055512765,4.53000783047373,1.0792051119175823e-08,0.0483489644108582
380,473.0,1.271073270155652,1.5039882226889192,1.8479104025249213,3.0713674737848615,4.647224204327814,1.1113507473423474e-08,0.07590939677598668
381,474.0,0.9643030724273418,1.257905911476639,2.387110326508631,2.4470205531320706,3.1252184049570575,0.17336316253139308,0.11088645305524758
382,475.0,1.317307805798376,1.2763028067241267,2.6585554735141677,2.070932547166349,4.889198953445902,0.033542152299776355,0.15980803888087214
383,476.0,1.6910065523319047,1.2941504936848378,3.1813054983207545,2.517549306538106,3.091287577123158,0.026815192840724766,0.06696901137522797
384,477.0,1.027574674761888,0.6474590203443973,3.3449634279902076,3.4176758929750455,4.999998100711134,0.06204215553661513,0.158920502164255
385,478.0,1.1818039866709895,1.7088351807927529,2.8311582044413246,3.030247057962962,4.999999878542863,1.1363727224699293e-08,0.10648538756248573
386,479.0,0.6993217989222916,0.5577836131556189,2.5352775187267134,0.7799021695886632,0.5769218262481779,0.1619916349072982,0.3028481300984655
387,480.0,1.1624925044746923,1.58263336148832,4.73236951784696,2.4365344998014633,3.745029005323079,0.060405974330583305,0.05483035769876771
388,481.0,1.347621537280497,1.3889299167199294,2.5602772613565374,0.7562712552135415,0.8737341090369237,0.0374204412304909,0.02624467100815324
389,482.0,0.9678552367702531,0.8301196555511745,3.192514988504678,1.247502356773154,1.4852558469344703,0.13270120824605067,0.2657906524596092
390,483.0,1.1870168873702767,1.3251454975078563,2.550210283504162,3.138376785077823,3.9829511617604485,0.014861311341244209,0.09135213496852006
391,484.0,0.8004578964085297,1.2633545691246038,2.7014837246375083,1.1774301442112103,2.4390830035097473,0.033982956762290684,0.11632264793284286
392,485.0,0.3715917897981683,0.6563472682656329,4.208007247517075,0.4131681339694291,0.8723408386119975,0.10091684878158769,0.32630837081842656
393,486.0,1.0170901904021838,1.2613198759385023,2.4465408411698277,3.0803390056773416,4.9999974806106815,0.0920014293218458,0.15789171790756235
394,487.0,1.151090396970383,1.1986025094555781,2.9571145986521463,2.1708559265668406,4.999999740512515,0.033571867878881764,0.12871054665592332
395,488.0,0.9585403137440534,1.2922816795310852,3.391666330533125,3.4503672920959616,4.999999613669977,0.20801392729366341,0.2712990197341754
396,489.0,0.831694753679081,0.8491054182594755,3.0580336404494632,1.9629445768946374,2.5199076252013457,0.13607480896961957,0.27251667621001957
397,490.0,0.8223052416538537,0.8339784408674304,4.535076530872419,0.6979402094998868,1.1033640827604634,0.21459283559896253,0.22910050210260527
398,492.0,1.278699666226331,1.1792807093079591,3.0202654663753488,3.9881439728562564,4.9999999608768615,0.052385082192362244,0.0668771206815679
399,493.0,0.7839150127075192,0.9566251823527769,3.4645623200183464,1.7963711184374805e-08,0.026866522357959274,0.12006072975572739,0.18240682863710056
400,495.0,0.937828545408297,1.339107949724148,3.344725317034574,2.0829789594442962,3.4367808530815673,0.08092781649105847,0.12276348926649981
401,496.0,1.0502196084097748,5.999996750970876,6.640280428917832,0.2415371641981669,4.999922027368081,0.49999998018415714,0.49999998940130497
402,497.0,1.2177902094071371,1.1933221614318785,3.371566295929321,2.382794031559269,4.3733368896192735,0.035339607282983555,0.20152337608704812
403,498.0,0.8850213158334562,0.9122674871327351,2.648247490122817,1.9097196946290778,2.226595662675312,0.020186142815622986,0.03215628792885539
404,499.0,0.9404704503210392,0.9542546516837535,3.987109611682705,1.9887844190720394,2.4530373334393953,0.10400176568844449,0.16704475527284807
405,500.0,1.2130798599230816,1.7010816364781092,4.827674809215575,2.6035207480963534,4.929099732578312,0.04431654560296342,0.13591231352282238
407,504.0,1.4354482272321143,1.3675355246887941,3.32813452431179,3.9114312661581234,2.790392503513824,0.10862933139543131,0.07579957338882318
409,506.0,1.6388202201106055,1.2709488564092348,4.597297568871381,0.5912528496289605,0.4049828530980093,0.13700073989207662,0.12483985702988043
410,507.0,0.6170070769305038,0.7495902116287684,2.288930753714557,1.3161230911271062,2.865219106745702,0.036477524520063836,0.07130603753328518
411,508.0,1.448858315457189,1.1700321859595992,2.4930215352839604,3.7544145162249776,4.57053455429209,0.3254074313210437,0.1929089659862101
413,510.0,1.2485226855692142,1.0071458669996567,2.8112636465238596,1.5842612064733776,2.0758813088167325,0.03593111995627817,0.06343975749593862
414,511.0,1.282470339837012,1.3179030009586223,2.1631691857691635,3.999872337073906,4.999999825486961,1.1116995574998499e-08,0.018449997263993947
415,512.0,0.7933011520377699,0.42721186781507836,4.509829305885525,0.8863179171942807,1.0957012913502693,0.055106044243040574,0.12929365426914502
416,513.0,1.22742300916163,0.6928598036001692,5.681623243142821,1.1219918366963617,2.866631067167788,0.019273731299300382,0.1282654603975927
417,516.0,1.3366135533450587,1.2141194960958037,1.5268878013189333,4.157117201538689,4.999999613889091,0.17494873260666552,0.15516085937753343
419,518.0,0.7744226969288307,1.6983491469263532,3.537545279217484,1.466827860080621,4.999998216297096,0.0014260625823754073,0.043866449901871024
421,520.0,0.9788624329491143,1.197985045089555,1.516719347393336,2.950912326313326,2.6264902853910277,0.20238722859686437,0.44504832459644517
422,521.0,0.7987191673158444,0.8439443905450443,2.7636749178520437,1.475401981901411,2.2019972916044614,2.1839006512764944e-08,0.18129849283935723
423,522.0,1.2127867192556145,1.1399767270859689,3.3796831040904363,1.4771924419019187,2.3304664701398186,0.0011519512205748709,0.09247058133152976
424,523.0,0.8673103859462844,0.8179330117861423,3.0459096248703617,1.135945099687918,1.9031235241345725,0.12622915119938716,0.21194198986610935
425,524.0,0.6905222190334686,0.6575922458320597,2.418141899274062,0.9575640568482534,1.0153253429682532,1.1526582587162776e-08,0.1021575370144177
426,525.0,0.19537007864008668,0.1980724958547207,4.545551529522011,0.0052162629015993,0.02679961408346888,0.3542747814109306,0.4999999543331455
427,526.0,0.4938411344008018,0.23326548573363384,4.231327352565921,0.7812493340436797,0.0942200942985169,0.2677114384238894,2.0123819140487026e-08
429,528.0,1.2882137814496446,1.2874483381409976,4.792552575422374,1.0173365919474059e-08,2.3929210398449134,1.0814570968765387e-08,0.008124713402476511
430,530.0,0.9833898872150857,0.7446434778714461,3.399693834772401,1.9213249030705009,1.9834866052367206,0.0661051950890026,0.06664290587050478
431,531.0,0.8257920012744853,1.3364240610108566,4.420472878544336,1.6665943101412315,3.1687277863756584,2.692665176596006e-08,0.07173080432341877
432,533.0,0.976245178661532,1.5698128135562508,4.293448359504233,2.24686317254394,4.9999999151023475,0.033362877559655606,0.05213957230075232
433,534.0,1.029421417380123,1.1183318400524622,3.3091121456905257,1.2066430520787559,2.859065357183867,0.10213650702984763,0.09555838328045556
434,535.0,1.37361476660193,1.1062056330667571,3.2836902459152357,2.15645533798575,3.5208197427848473,0.01399184126410829,0.02859712647837143
435,538.0,0.8157454160703513,1.337185634989921,5.258539918795857,0.3885889505283873,2.671005885584883,1.2823753446771848e-08,0.15988823776700653
436,539.0,0.9493451161232775,1.1572183863875665,2.550611217333149,2.0368359290736278,4.285726449185567,0.01721298664302456,0.12142898902873371
437,540.0,1.5397383211508393,1.9498777252366208,3.363615827148333,3.5173589575008237,4.726001543375903,0.04167949290312164,0.07003594115304673
438,542.0,0.9762275071898889,0.7306588330424123,3.1998982548556594,3.1871485790148495,2.895257288806032,0.24443044108772732,0.23193690083401772
439,543.0,1.0662145060931214,1.4123210608246997,2.5075864317278276,1.8075143815487675,4.303643371143242,0.010940840526099059,0.04243092452974616
440,544.0,1.320356886230784,1.665279442726642,1.0000000208436741,0.21635703866001504,1.9621521400265354e-08,0.01926324316590696,1.083867650540172e-08
441,545.0,1.2714035688100598,1.3632722720198311,1.0000004791639956,0.13012907134222,1.5931358474941075e-06,0.04571308271530843,0.051226055847485984
442,546.0,0.958607212993488,1.468797809356588,2.6876178552249743,2.646383870744799,3.8561439978760648,0.09368242417814371,0.10526757669686197
443,547.0,0.9889760111254826,1.240660433052535,2.547787491654676,3.544661433987701,4.999999796529798,0.0795532314524158,0.22972701438956014
444,548.0,1.145752553167397,0.8064781018827981,3.402293369690842,1.9302365223885736,1.5118645399972195,0.4237206045542554,0.47944230124349013
445,549.0,0.9369023822300085,1.4585633724045537,3.2428609570646136,0.9644740528765369,3.2944662625891934,0.04447189197667951,0.13770371257105574
446,550.0,1.0178209657334387,1.3252646045220204,4.318156568147335,1.2091008666932903,2.13083477098754,1.027856712105196e-08,0.03605322505343946
447,551.0,1.1893204550012582,1.3142214014971505,3.040206771773111,2.0922830925265297,3.987881519735599,0.023318492030808408,1.1263992006640943e-08
448,552.0,1.1300821170772004,1.355699850630162,1.5067337012184374,2.1909022636708055,2.4112116674801047,0.1402646131787591,0.07913089854122615
449,553.0,1.348329210349864,1.5082458494670974,1.005000605589167,3.013390599044883,4.999997889545055,0.14820478971525924,0.2538060267976587
