,ID,Q_0,gamma_short,gamma_long,beta_short,beta_long,epsilon_short,epsilon_long,eta_short,eta_long
173,237.0,1.000001739405105,1.113042251845423e-07,3.913465789194085e-07,1.0947197896442566,1.6553275279432638,0.10559144742465892,0.21801370757310254,4.506472659203735,4.999999860108115
174,238.0,1.3910819814444555,4.7053040888133277e-07,4.5404189892806505e-07,2.1419096132865914,1.5494942031305352,0.09554118289704339,0.06674538739425635,3.9535987305251923,4.119675285351174
175,239.0,1.1396218980843478,5.2268876021660224e-08,1.1007752041236782,1.7267859927600129,1.4574193392895862,0.49999998294831466,0.4999999899149728,3.7735831712549746,3.4684609669087125
176,240.0,1.0000000140253607,1.2269765016955389e-08,0.25925502748608237,2.401174263036751,3.758198398199457,0.05796138263314663,0.10042321609948747,4.274804851142956,4.9999999958878565
178,243.0,1.3910819814444555,4.7053040888133277e-07,4.5404189892806505e-07,2.1419096132865914,1.5494942031305352,0.09554118289704339,0.06674538739425635,3.9535987305251923,4.119675285351174
179,244.0,2.312342127910838,3.135587281624573e-07,0.9349895985816787,2.702541851673826,2.1220131162736497,0.0589671457127111,0.13192436281087924,2.425715821795264,2.184857359128106
183,248.0,2.468805468620676,1.2992923123062929e-06,0.7986066870430554,1.4231735477134018,3.2971033954981324,0.03389808134880772,0.11666094284785633,4.012437243212887,3.704660744856867
184,249.0,4.999960036781913,1.499997715930636,0.1484905195038776,1.9095596936722263,1.816896230703525,0.49999999817845897,0.4999999984343339,0.2102178251594874,1.1245461239476666
185,251.0,1.0000013874756093,1.4259194799664168e-07,0.37346977728966535,1.8721900976198962,2.6746700454260344,0.006116373564303456,0.0857029420635126,2.6332889880103307,2.5195509882662623
186,252.0,1.000000056700837,2.984367076121993e-08,1.2485002228317533e-07,2.348567955449655,1.5725504060841953,0.017397162467128566,0.08339593191726634,2.1068836415699717,4.086740628834154
187,253.0,1.1170472786367902,1.432568080466391e-06,1.2848981343022415e-06,1.9955675546671066,2.0770002451406504,0.34238406726965265,0.38200394743481625,4.043199231189802,4.147738170910539
188,255.0,2.391040844773493,3.4638128556160017e-06,1.9710752196696436e-06,2.6507210465245703,2.5608272176313838,0.09392611334751988,0.08712041975862184,3.324891964345303,3.622953432668595
189,256.0,1.830967637507606,1.830221927691148e-07,0.08989882400758506,2.6610160135892356,1.075589824188337,0.11943640493541663,0.1186894196666101,3.2199017259147915,4.9999992072735715
190,259.0,1.0000006984801402,1.7941890788308599e-07,3.396385047257462e-07,2.1154404820839705,1.6613843512686415,0.07860056455289004,0.06639442835945399,4.059103207794976,4.6808680527789575
191,260.0,2.809465211405366,4.795665906062392e-08,6.666563642471011e-08,1.9715503286323124,3.101138322556873,0.07322845258317616,0.10523236115967624,3.534896767023117,4.999999976030968
192,261.0,3.4642415580361376,1.7099811261684017e-06,0.3782776515179775,2.5617860283809266,4.363344888410296,0.08671479915832983,0.1171005233540849,2.141570274695624,2.3676346255948806
194,263.0,1.0000000660333732,4.786492306621695e-08,4.596899815068459e-08,1.8461628377475554,1.6446526965982513,0.10635732490003212,0.14270482075355306,3.9132403504281963,4.283450878356838
195,264.0,2.2637976872580934,3.1910601646057465e-07,1.0548136715424208e-06,2.0444591287070475,3.605635391983932,0.11340072817742249,0.08534967686245533,3.0513348233593898,3.486360688124724
196,265.0,1.00000025472204,1.823485495707068e-07,1.346046840196918e-07,2.6612048168790454,2.6438320220213845,0.14373159982531594,0.23386788617089588,2.9553956358500564,3.3823811439371507
197,268.0,4.712150646896005,1.1346992081664374e-05,0.6870258166042169,2.7420644156909226,1.940767869948878,0.059226079421208035,0.0643943760105784,1.8856745422830716,3.1916469714142908
198,269.0,3.3997492959740483,1.5760999167171767e-08,0.14362682040594638,1.3880188461601795,12.404069220578823,0.07443667523597712,0.100899592747581,3.2305407356541074,4.999999994117046
199,270.0,3.2781763157770625,0.24781446276281088,3.8907247208229883e-07,1.3665623190277674,1.649580779709376,0.17270047149098303,0.22194082801800624,3.1627595091560767,3.5859892722759277
200,272.0,1.0000000758898195,1.513900926849545e-07,3.310398319825356e-08,2.564575497246518,2.8456145100288723,0.2457423159954301,0.25399171222313505,3.063741390848968,3.851735296532092
201,273.0,1.0000004151820285,3.747533305088546e-08,1.2173152710721677,1.3048328039177746,2.1577343479363753,9.720190727541088e-09,0.09094453288234294,4.939274482910307,4.9999992887472455
202,274.0,3.0676362473222007,5.8072753192487414e-08,0.22572377556935752,3.08350121126972,3.3109847728510604,0.043348138510493725,0.05954530745720862,3.093490719812105,4.999999918220002
203,276.0,2.4031422518265737,2.613384971519056e-07,0.14538124019730755,2.5222012597855397,5.204182657469215,0.0292163734007694,0.11310319457723615,3.4561699042938767,3.468743199194008
204,277.0,1.536463583294474,5.7111158919224115e-08,0.8721776508953334,1.7702855781090001,1.0438570494413777,0.04134375939595214,4.606785450350839e-09,3.5555638392538396,4.130277466070154
206,279.0,2.7993226380261187,3.0659004920178724e-07,1.1494335506238054,1.8731471802439308,2.966874767435428,0.0526006802057405,0.05847329841273588,3.0531558563294543,2.7540857135826147
207,280.0,1.0000000312838515,2.5406091376203415e-08,3.895490124631677e-08,1.768853211024677,1.0162187875163926,0.01664976095091346,1.6076912499797337e-08,4.164834540298222,4.999999940160613
208,281.0,1.5831559311835233,2.0102039129943816e-07,1.656262194980921,1.900942663121487,1.7554495327004116,0.09197331874813663,0.023202327395100104,4.620919118594439,3.83225718596385
209,282.0,1.9558606190033345,6.010916137319425e-08,2.999999230958847,17.598314783429228,0.5000000424042137,0.4999999952176586,0.49999997987331357,3.9791091039597073,0.6673615665734007
210,283.0,2.28331005341713,1.6480759195479036e-07,5.0195824077343975e-06,2.9906617581853103,2.0924259106599523,0.24449662423479507,0.09029510979069509,4.4678400984367075,4.999999496921399
212,285.0,1.0000002284701464,1.8758903167621804e-07,1.3730023396371623e-07,0.7913062677386317,0.8052254456680041,0.06869725134637415,4.873430816949665e-08,1.8945669058845842,2.7784879598085634
213,286.0,1.0000001863897072,6.004234881337494e-08,1.208042227395693,3.354738965467793,1.7720632795610791,0.03686021489956996,0.10043094423573747,2.795342237863528,4.9999998392760565
214,287.0,1.0254010546520376,0.3792426995795662,4.2843016804298944e-08,2.6689318137898725,1.4626745202674334,0.06149827117821612,0.03719184487347202,1.9768187021054024,2.8386463888064193
216,289.0,3.2396105943024125,1.8637770886533243e-06,2.592703053680982,1.5042387582332595,1.9980039523635706,0.09266244945181777,0.16789455961874128,4.050300570854195,2.030478802686859
217,290.0,1.0000000567009812,2.984369341815997e-08,1.2485024518189498e-07,2.34856808385507,1.5725504997140285,0.0173971662404314,0.08339594734948698,2.10688362533512,4.086740617444899
218,291.0,1.000000202654053,1.0263665224310006e-07,2.095746499666406e-07,2.4486696748316104,2.487725730378438,0.17136520553139659,0.2461057860215211,3.9743763121040288,4.46716388695779
219,292.0,1.3580098708826502,1.2699576601068906e-07,0.33036023692404337,1.5342661911208277,1.691786363460721,0.034451001282258566,0.07292148966817132,4.154808408884484,4.999999753079784
220,293.0,3.3250358587224538,5.756318137786556e-08,1.488086156786729e-08,2.4855883073341447,2.5926699866810496,0.142893094895858,0.07251211126442458,4.999999995803116,4.6277505072242855
221,294.0,1.5998752070117779,2.408970277618761e-08,2.222973778113499,1.2165425272093542,1.2696060789700594,0.13258856308583575,0.10584709767642683,4.999999954670555,4.999999978441132
222,295.0,1.9772008069614762,3.191499851605039e-07,7.260174091222656e-07,3.6129373349934277,2.182805891316647,0.0612557709881859,0.15292597642572314,2.5376482400345854,4.523869914376303
223,296.0,1.0000000240632219,2.4375594305243128e-08,3.7435023182518674e-08,1.5899286298343007,1.823491497547161,0.06575314872786416,0.08209431951848412,3.1793122811437415,3.2384214101148667
224,297.0,1.9109148696684588,1.790301379483036e-07,0.9259991048045488,1.74935321802376,1.5759658648070627,0.02419178263998708,0.09582282060181636,4.7810852442705265,4.975694371317035
225,298.0,3.4158853750986795,2.698398859573856e-06,3.9221868387333856e-08,8.54905617438904,3.527613804794203,0.048014362990201065,0.08648024699821812,4.874969809060075,4.99999997055622
226,299.0,4.590228280690269,6.609819349361143e-06,0.00018337680669745684,2.8650729288811636,2.3592342982431083,0.2133214709464586,0.2492020740986513,1.810496819359084,2.0296002812891545
227,300.0,3.992346809748104,4.5625405210621836e-08,0.18373800136789856,1.0779886445766749,4.1852627270502705,4.7645674806019945e-09,0.016198420165379486,3.6857260386093667,4.999999966534964
229,302.0,1.753707313385789,6.026436422638311e-08,0.14224372833196425,1.5523510725707799,2.3074647366781083,0.05740464002033241,0.04610271271509119,3.4695761259895743,4.273207657865315
230,303.0,1.1174918390117057,1.707828307448629e-06,2.4982625271640016e-07,1.852029592885632,3.1429502196621155,0.14303924192718373,0.2750131430844157,3.674785914610094,4.961550172542237
231,304.0,2.0088596958282503,1.1010385087608711e-06,0.355925340604137,2.30482078709267,2.7011677419142144,0.021219997738786717,0.08823571067141807,3.046919696609276,4.386370669260922
232,305.0,7.700156817895313,1.1544177685644011e-06,2.999999759647302,2.1949695789200336,0.500000053237258,0.18219465577868532,0.31855606983023793,4.999948317475478,4.999999123584344
233,306.0,2.386183497636448,5.44682109751077e-07,4.785044122368736e-07,1.6101995225775618,1.8331403673294746,0.14436928597022497,0.26385565362666946,3.80856999481726,4.302254321664035
234,307.0,2.2834287403821256,4.955625817828651e-06,1.5966986993567698e-06,1.7622409412878723,1.420350614411728,0.20222353760251255,0.2755956198342119,2.113664533693729,2.115038836536652
235,308.0,1.0000086687388274,7.595848901179228e-07,2.367011384612907e-06,1.9246485983525892,2.982753904299455,0.13501403519327956,0.23003672476608972,3.949865084914631,4.413391050878668
236,309.0,3.140904198440237,4.488950464331056e-07,0.6386275937587242,36.59551605267452,3.039587802052887,0.06409499701877094,0.11839874701569461,1.428996170828044,2.4950515685355072
237,310.0,2.7155055167464157,5.4059120320089985e-08,0.37250578526106265,2.166959073221355,1.4881795792387578,0.09427871411301073,1.9024217091606806e-09,3.282739637195028,4.999999915756337
238,311.0,1.0000005004561834,2.675533933682805e-07,2.1247984876128268e-07,0.5953179149575654,0.9395866823697036,0.2633805281232707,0.3224720692555681,3.5436271768163476,3.3208245204568794
239,312.0,2.5024059195485147,2.0717980269874728e-06,7.746895591497887e-08,1.001864564031854,6.814040825769228,0.39487937356578545,0.49999999469311907,0.6870405516320157,1.5415312383422715
241,314.0,3.2213392438090303,5.289067808707335e-08,8.449827911887068e-08,1.4897182396943094,1.8391661407504611,0.05772204781153339,0.0931830680847727,4.090296021030323,4.999999971642481
242,315.0,1.0000000605220976,4.602608088982762e-08,4.429441960677061e-08,2.5225942168666133,2.3686037210684394,0.1116601479158195,0.05943437184338471,3.073401587934573,4.006706670337887
243,316.0,1.0000000408003717,2.3777881819102315e-08,0.6012182285487149,3.9512569521726886,3.0948717796459024,0.086943328062822,0.07522968071801922,2.743408599111317,3.734794060231894
244,318.0,4.387286405947297,0.12132491111234667,5.336589249894135e-06,1.9264211862953746,1.3270904439903621,0.42524160193658167,0.31762794725800897,1.2477388033149521,1.8880984998504506
245,319.0,2.407244484926888,1.54534878799631e-07,7.769524799428247e-07,2.121087452801645,1.5002030005763047,0.12832449626561984,0.12191983164039334,2.7888431544589616,4.9999998276096775
246,320.0,2.981421519317077,1.6267069342545025e-06,0.7451898364262118,5.471336042798151,2.5684817332010192,0.10321484604461569,0.0698775913880742,2.309471647050156,4.0134929626517515
247,321.0,2.197586711547339,0.022839438238921667,2.4290611635228634e-07,2.958056913981377,2.656869992006396,0.05734606462433117,0.02213082431707589,3.6340003771329337,4.354311217962602
248,322.0,3.889788905429314,2.361593730316009e-06,2.074978250602939,1.1908732613883215,1.476220671248358,0.31919825101610877,0.4999991262640355,1.922949288925377,0.6289646112644074
249,324.0,2.4413325856966503,3.700660722500951e-08,1.7164952032818316e-06,2.4384465638181814,2.248200758239629,0.05633917905387414,0.112891265747179,2.2882317108392334,4.9999999665944905
250,325.0,1.635414936259639,3.5744257397831e-07,8.126970388558639e-07,1.8243333639064663,4.360669094577823,0.09142778743850292,0.24281998693939424,4.011643096963621,4.776033995020362
251,326.0,1.0000001792782436,3.820714970175454e-08,1.0156249612920218,2.911919491556411,2.224309035103561,1.7771013492401395e-09,0.06228817784813747,3.2233621058739996,3.258879099513592
252,327.0,1.0000000529286466,3.1229706598354815e-08,7.914626459747089e-08,2.8243201783271545,1.607868369492159,0.2196371277547966,0.24823008106909036,4.241196326039832,4.395371714681526
253,328.0,1.0000001116878834,4.262506541079388e-08,9.75533831333959e-08,1.9193022395578851,1.6013676257336906,0.1293306022646548,0.046025471157014296,4.608349102490883,4.715271560345993
254,329.0,2.5705262277708796,1.084625771876596e-06,1.5250357855055021,2.0997625331339567,4.359212489350526,0.010158400383241988,0.12081770822196303,3.733090162913305,4.296509290304267
255,330.0,3.1594125966333078,4.149117299684863e-08,2.9999999511597997,2.561725542575372,2.035220407523315,0.01476040581495962,0.09257179135506394,0.9093115040726744,3.0817963801356933
256,331.0,3.961168557019817,6.383269632897153e-07,0.2262694742707212,0.5283614394519704,0.5000001708611572,0.49999974308357936,0.4999999160497867,2.5296835545163443,1.638540671157431
257,333.0,3.1163126671841566,0.1147112288165996,1.395980901150089e-06,1.6963076139261732,1.5747423176167281,0.19211087111469466,0.24600956925737946,3.0028462711594526,4.086223401452367
258,334.0,2.3139379218318377,1.0427265618789888e-06,4.402874050341154e-07,2.6193714489029456,2.138908694237597,0.06411282554713481,0.1424986365761321,2.687137902238216,3.3252647307856456
259,335.0,1.0000000317998017,3.332864640969587e-08,3.308476324197863e-08,2.936249551032721,4.873187970919658,0.1089066125280751,0.12753649915171308,2.3050195674234177,2.6898807285259445
260,336.0,1.0000017104989984,4.515478867870649e-08,2.999999640949029,3.7471465478741313,2.404902596721559,0.10848593604852866,0.32852054739144015,1.5260803321748193,4.918706460809429
261,337.0,1.2809765720378747,1.9747086529660041e-07,2.7584330976844367e-06,1.7367977062368978,1.7789976413015285,0.03973662703907935,0.1144290673012116,3.581942143456041,3.8857330044985203
262,338.0,1.2259462323360564,0.00038912322852934866,9.228439451662934e-06,1.7453957474628385,80179.02760567286,0.3584545231588413,0.48474699721077624,4.387980687393872,4.0561437869567625
263,339.0,1.489291625542753,4.142971911252831e-06,1.2093060106646845e-06,1.0872021430933203,1.8522191287183536,0.11053786019002079,0.16733746722587503,1.812114355170044,2.5180609432537016
264,340.0,1.086858082981394,3.7486188089229133e-08,0.41784547546325446,2.5842169814870086,1.431569653253301,0.14578499091225522,0.15241379576214859,4.999999897119935,4.9999998611892424
265,341.0,2.1109654275213035,0.0768973087046708,2.924009097801929e-07,1.4828041037642774,1.506905753120874,0.018352593577907517,0.45840666639214284,2.7557271270177344,3.0072524458448093
266,342.0,4.811489888373224,1.7319178817177545e-05,1.3839741568229769,1.3467303541591373,1.4741585300956093,0.032226889047462584,0.07020072246223752,1.1982927670490153,0.9176329802406875
267,343.0,1.8125546780150594,6.119239997588601e-08,1.4394523458045656,3.6335360015007088,4.06587185584534,0.054543373525663005,0.06180850046148127,3.5842031847460554,2.9480487993886
268,344.0,1.8092141411693787,1.7364446328104177e-07,0.04136915017482263,3.6111742879688116,3.4590112479571116,0.14970179082719046,0.07615811949307416,4.224316322857136,4.891043067647632
269,345.0,2.7428547663289162,0.14008885118214504,3.714637205637828e-07,1.6619650307962743,1.385669522076593,0.056414967063777015,0.07621449470274083,2.160861515230096,2.138072954933109
270,346.0,1.0000001293864365,3.520739625984088e-08,2.689167674486592,2.0087499336979895,1.2603870593484878,0.10703084939466,0.13165817471323651,4.134413059916324,3.327932925217785
271,347.0,3.4736466339050067,0.07417726419452264,2.7152116655060597e-07,2.3190773975857115,2.6183039622069084,0.19959683672867237,0.27437201535879835,4.999999506681702,4.816228902364363
272,348.0,2.474165220416806,3.3300642531693314e-07,0.7467701457598501,1.8423027485705503,3.2445069221959626,0.15005375007798066,0.18139077945573107,3.338396153221885,4.167440070884366
273,349.0,1.7028870849546203,2.0795833868039602e-07,0.12110618802159247,2.065386453343071,1.6813337417334933,0.23642441752658158,0.2069153158497777,2.4259225791009857,2.5085433212767203
274,350.0,3.960459084089409,2.474056584086258e-05,5.227254097944651e-07,2.6197767948615045,2.9484305826361847,0.01672076517169853,0.06384032112563551,2.2425857269364657,2.883270061077124
275,351.0,2.4979144411843257,4.3708193565759526e-08,1.6416719144276783e-07,1.5038364045524548,1.1420121564628876,0.0618003231300409,0.057281327495805966,4.882704250524038,4.9999999648061015
276,353.0,3.326753571722995,4.0321518201340974e-06,5.648639676010016e-07,1.9736465935671057,2.1023109190489846,0.15021323488698363,0.222013022966971,2.944551299906829,3.115395523453393
277,354.0,2.1326428855035826,6.106585792761254e-08,9.20857133700257e-08,3.9733918861182453,2.057084709459587,0.08791960616818988,0.0703522110528516,3.625221795161908,4.999999948373375
278,355.0,3.23751640326792,0.0001855279058697131,1.2130737822593511,1.6579727068279895,723.8608111002069,0.31294908841607094,0.3717415015153595,3.574449985990876,3.3727556362894036
279,357.0,3.406208163479159,1.7283780804378344e-07,3.041699869499974e-06,1.5208890315345776,1.799642580485221,0.12157778724134147,0.049868667543991475,4.446510617654291,4.999999785674398
280,358.0,1.0000002248967232,1.1538302094580378e-07,2.51915028305076e-07,2.4936767544945826,1.502431832448179,0.22355680603886607,0.30215951112592043,2.9432802805698364,3.80281963689738
282,360.0,1.0000000713571395,2.9231916443687418e-08,0.2964298270401593,4.194485995058216,2.872317539759037,0.02866813777772164,0.028573093449250957,3.5311785401624443,4.799621301137869
283,362.0,1.0000000074051032,1.4949394260817717e-08,1.6217259674816692e-08,2.035983509545881,1.686810636828821,0.17556000331408889,0.1672005705372962,1.9111531573606784,1.8860053206839775
284,363.0,3.622895689334138,3.2548000417906286e-07,1.3402283201822438,2.6714559350932,2.8058553543335907,0.061402775715254716,0.05966331711116616,4.568032482843611,4.999999308699284
285,364.0,1.7058987672957684,5.1365173622542544e-08,5.837289877518851e-07,1.891996739493644,1.7262615315156826,0.06974325230808949,0.06686949413872771,4.532610334231898,4.999999872139935
286,365.0,1.8786508991598265,7.841703225133466e-07,2.96497304565478e-07,4.13593278370133,2.069178453931957,0.11196524045145968,0.18229763556898312,3.9821800015559115,4.4873952755076845
287,366.0,2.0853474568570065,5.478667211625078e-08,0.1852243326882069,1.9589428246742993,2.1198673801143086,0.07498693882059507,0.04587398099663772,3.3208644979218755,3.566899184906529
288,368.0,1.0000000586433433,3.393736981774877e-08,7.180626897665337e-08,1.372591762601802,1.1457733870594036,0.12408555229098779,0.24460580847417063,2.5579185429595945,4.178493193671062
289,370.0,1.000000101435621,3.280641980453215e-08,0.6265911123181115,1.8206846564286243,1.354018586452496,0.11914661359039766,0.14965021942638956,3.949276789520475,4.607594694324322
290,371.0,1.0000174880591095,1.702420368453585e-07,1.0902477299977396,2.7188737815984885,1.7304767152522655,0.05794479359206377,0.08858510638962201,2.8525205026841083,2.7234182962157094
291,372.0,3.2704988437898184,1.04142470179881e-07,2.999956620791008,1.7945366087885468,0.8578486860095242,0.1699267209767532,1.863376191994754e-08,3.8524948032249102,2.624167501612961
292,373.0,2.66362222478327,1.4309964684203548e-06,5.2403914561504095e-06,1.8013973132908854,2.1436595809498247,0.031034600816832018,0.04386727128312173,3.6365340168853515,4.876092340342607
293,374.0,3.8150858463425963,2.213360971768338e-06,0.15847830431698642,2.4111296279620538,1.2082361813153755,0.0907730437507899,0.024927883779836995,3.215133430662915,4.033987587562359
294,375.0,2.4347097770581203,3.410533443755097e-08,6.554201400178059e-07,1.7780995705695908,2.761329295603488,0.14661114792733548,0.16569978247821116,4.068597832217346,4.999999973173551
295,376.0,2.200528120210588,1.561853123624773e-06,4.69521781294939e-06,1.9402431264223612,2.6334867685451946,0.06062572754108768,0.0899366098652712,3.267748355812483,3.423716695007212
296,377.0,3.2781210294706704,1.2954453689115152e-06,1.7211967338889138,1.9975790393542143,70.13205996018387,0.1318961619091535,0.232499982742083,4.99999381241194,4.1488313648452975
297,378.0,1.0000002095057126,9.306040000347228e-08,2.9988687340040106e-07,1.9038431284168622,2.911585937450943,0.004424915414321429,0.09972114618828254,3.7443600009965317,4.354043616622519
298,380.0,1.8834350001418616,3.1063621138258435e-07,1.7112882143873277e-06,0.8749387569672583,2.005049932201366,0.19278531809887492,0.39771517603406104,4.999992214534242,3.847638377897127
299,381.0,3.5867705471808136,3.166945690189723e-06,8.608963392564528e-06,1.8790700384925003,1.7466009577552093,0.12701388055717788,0.2271056673550887,3.2692303138051027,3.8632661227256895
300,382.0,2.070613595479297,6.570235996864948e-08,1.2163597040761547,2.5620897002867995,1.8719565965574299,0.07307047883948883,0.037565883496596196,2.1672475994704676,4.355536267744005
301,383.0,1.0000000644817642,2.3905856439993044e-08,0.4616553937889381,2.494788958610532,2.308395540142833,0.18919311222273533,0.13278506851788432,4.438843849197643,4.999999956862026
302,384.0,1.5867187635006044,2.5485366462430414e-07,8.829656115528407e-07,2.188458202119693,2.185683038673884,0.049333576714902135,0.08168130238358957,3.3606406173538206,3.6361023186976826
303,385.0,1.0000000143570646,2.2847764407990586e-08,2.2003537528353332e-08,2.29746002171446,2.0815594756405154,0.06195604407038065,0.09122541711562425,0.8179342750525951,0.3878021591471057
305,387.0,1.6330856422848972,2.0385330833344788e-07,0.3099789670542874,2.8559185921835817,3.200383701292751,0.07235883652820876,0.0706879145066937,3.9914349531812494,4.9581872046211455
306,388.0,1.63586621130346,9.80046138610521e-07,1.1847184566884743,38.38330346964998,2.3314640347071465,0.22498458604837937,0.13518600554078072,3.3838829955008003,2.1257326721687373
307,389.0,2.077637848998276,4.342985560850195e-07,4.815685958681955e-07,2.5966349998117186,3.058399924072276,0.38491277235165455,0.23444352577164607,3.4401395291705037,4.366299026769271
308,390.0,2.3236963440804512,9.890569532270645e-07,0.0002690304902476785,1.8177342212750438,2.631840527744903,0.3234278446103663,0.36456077660314656,3.3031487299340303,3.3289927636527854
309,391.0,2.2818749641705582,4.901068836815795e-08,0.4855362038640699,2.5309358270661217,3.2215307005872016,0.15927375690494758,0.1976599668410618,2.949669289098889,4.999999918370643
310,392.0,1.979607255464485,2.260975308387642e-07,0.10373484935796237,1.8396287137323293,2.1328054854917133,0.04275064302543737,0.03435468288572094,2.8539700397425642,3.2534343434869695
312,394.0,1.0000000204084514,2.381725222008402e-08,3.5717038902300484e-08,1.6882907499081892,1.4130215537781545,0.3369406796690169,0.27642955183868245,1.169016583182181e-07,2.377858758687689e-07
313,396.0,3.377563619539144,1.8879465722088088e-06,1.1252941425957161e-05,3.139096521911504,2.336283931112988,0.09804494447724045,0.10371545935424,3.4412773899043043,3.993045401914609
314,397.0,4.391842073137408,0.006080249523941637,2.7833499177758353e-07,3.4574901170406047,1.6222532927527276,0.030597651841103725,3.812610972114875e-09,0.9348413726514503,2.2002562382427944
315,399.0,1.0000000203130341,2.537621119506358e-08,2.7849884784124863e-08,2.2274376279530483,1.850764808606883,0.17187857764416095,0.1271838270737881,3.1119057169035083,3.051785059034083
316,400.0,3.5111423846974334,1.1959480177573765e-07,0.2770610175192803,1.412293744569803,1.4484599225249515,0.2064994959866954,0.3700262818827833,2.198726515795595,2.2149224392699236
317,402.0,1.0000001766105449,3.807567935158999e-08,0.42025187970638694,2.9929611869070825,1.3855500603204178,0.06833890504884658,0.13761103253427992,4.074428562750112,4.527372106144295
318,403.0,1.5232450482940874,1.9773000297359507e-07,0.6744567102967196,3.1330726598325054,2.787921474134736,0.01704299689790551,0.018215143334059724,3.005123219290562,3.2922647043587108
319,405.0,1.0085452450211867,1.7351572413944042e-07,1.3860266913936359,2.4436353522641454,1.740493409914367,0.0638172525457671,0.046319665677999354,3.761745908895803,4.508592861027828
320,406.0,1.6878757421559147,5.9265582673433454e-08,1.3699324984571308,2.3017939202771927,2.62431335312874,0.15638710738604344,0.10563738768082724,4.301854705724126,3.304350242598457
321,407.0,1.0000003022875097,4.225651095560205e-08,1.6148299815111642,1.9503692135995685,3.9779955797220565,0.0876240428227111,0.2567746367485346,3.0817365216606096,2.4393259011333144
322,408.0,2.1238643090214477,6.67335747951178e-08,0.5923866183792669,4.958444243770207,3.5669782111920334,0.08858626155498944,0.08656918812887664,1.6515914174133475,1.747906222347047
323,409.0,1.0000000135308797,1.6348689050949498e-08,2.2225626632143435e-08,2.9836158503067898,0.6813654472483881,0.0686301893318811,1.4650363298100096e-09,1.9893304948225955e-07,4.145513282726059
324,410.0,3.1367477538158943,1.5387463329491024e-06,1.6803268187486275e-05,2.275764546347744,2.8603628080755783,0.09076512386987097,0.1354404319789824,2.3095327080460963,2.5590075988512977
325,412.0,2.6398649983435694,0.6542315083712396,0.8589083205256886,5.075729162209323,1.908643025830225,0.029635238135570813,0.021172861704194412,2.026278572480146e-07,0.6875978914292405
326,414.0,1.2261690707326887,1.68056024935274e-06,2.0292435110602137e-07,1.2682036874035991,1.517588928594177,0.010918401532366097,0.0682852547896931,3.626913986319364,4.29021042039426
327,416.0,1.1473469160608016,5.2353720635579434e-08,0.6660688786724135,1.7527414777085455,1.4353003496844874,1.7798507603131576e-09,0.043801051477846374,4.070521338753262,4.285096381813981
328,418.0,3.674891878344428,2.3053899523794694e-06,1.3917654085686005e-05,2.0184496105433922,2.1730688342600475,0.19055888327144202,0.3135230561952137,3.117663446511405,2.6302516578952844
329,419.0,2.041334816635076,3.5000319751179127e-07,4.5405975536950377e-08,0.9731443668991961,1.471700640459582,0.08620589386349962,0.2255252026063036,4.999999943865939,4.1173544736393
330,420.0,2.219331717095941,5.723955184923996e-07,4.1287174075446403e-07,4.102579241873143,3.161355939241398,0.0375567286977734,0.02345450765653165,2.610373551183101,3.2869492494790764
331,421.0,1.8166023340242285,8.17668007252333e-07,3.854146332148393e-07,1.224282278619853,2.190626090198889,0.27760850566234463,0.49999983937986026,2.4237974604766714,4.389992255680447
332,422.0,2.338846276565908,1.5923224970000777e-06,5.460583659726686e-06,1.6401755844235149,2.5579805254198473,0.14903655924985168,0.333002215965941,3.69774891514158,3.716337698014366
333,423.0,1.4918209506667677,1.2627880104701365e-06,2.955738727628533e-07,1.6703034521782805,1.6138705242467994,0.07245543751306079,0.04782048558124524,2.011310413374709,1.9745613583706902
334,424.0,1.0000002196435558,1.417812778525705e-07,1.70177649135203e-07,1.360811245318298,6.0006417301069215,0.11107313821273368,0.373030957481748,3.0893359845877177,3.291319989302396
335,425.0,1.2611627824608531,3.220951281683285e-08,0.8643406860811965,2.14039498402778,1.5349263753540856,0.06880659808189783,0.010491881757220357,4.141397328619713,4.9999999669062145
336,426.0,1.0000000028686447,1.2254323835199447e-08,1.2957720662607146e-08,1.6101475336635682,1.5136964197725673,0.17083962818573345,9.054427702447926e-10,3.699378756561593,3.752829085035731
337,427.0,1.871953641325048,3.853184713042295e-08,1.7417076220176215e-07,3.2807150730675922,1.5010045219447274,0.03387873811043448,0.05462958096934204,3.4816556930286477,4.999999957344678
339,429.0,3.2182845776988893,1.2115752477290839e-06,2.999996506928768,3.6141702172182137,1.4036470975441528,0.11098536496712742,0.03984484415169044,1.652288517375145,1.7492832539603291
342,432.0,1.2018942249622098,5.296201748942182e-08,0.0424133626141799,1.1097434361972849,2.5276741877972335,0.2708711100515289,0.49999998749407065,1.335414990994758,1.1909841046056941
343,433.0,3.3491827893082076,1.801177577493908e-06,1.35214837907336e-05,3.5866730140744423,2.2803050809957193,0.13881883414543308,0.08066350158026159,2.5950669714892243,4.3320001054150925
344,434.0,1.0000002946680837,9.434305674959694e-08,1.088219035260886e-06,2.6078312927440583,1.748980709302214,0.13314905360780255,0.05594794925189359,2.91920500427338,4.30269628523529
345,435.0,1.0000004100907882,1.0165377377564722e-07,0.9720723254767971,2.796497687588811,2.353819439885446,0.11501228857959347,0.12201511346902166,3.6691651306781194,4.305878340675052
